HOME_TEAM_HOME_WINS,HOME_TEAM_HOME_LOSES,HOME_TEAM_ROAD_WINS,HOME_TEAM_ROAD_LOSES,AWAY_TEAM_HOME_WINS,AWAY_TEAM_HOME_LOSES,AWAY_TEAM_ROAD_WINS,AWAY_TEAM_ROAD_LOSES,HOME_TEAM_PPG,HOME_TEAM_PAPG,AWAY_TEAM_PPG,AWAY_TEAM_PAPG,HOME_TEAM_WINS
0.533,0.467,0.583,0.417,0.538,0.462,0.5,0.5,103,100,106,104,0
0.818,0.182,0.5,0.5,0.333,0.667,0.429,0.571,110,103,107,115,1
0.8,0.2,0.786,0.214,0.353,0.647,0.273,0.727,104,97,100,103,1
0.692,0.308,0.154,0.846,0.692,0.308,0.75,0.25,105,106,118,107,0
0.643,0.357,0.714,0.286,0.417,0.583,0.267,0.733,111,108,95,105,1
0.615,0.385,0.467,0.533,0.25,0.75,0.143,0.857,108,107,95,107,1
0.417,0.583,0.357,0.643,0.643,0.357,0.467,0.533,104,107,107,106,0
0.583,0.417,0.5,0.5,0.75,0.25,0.467,0.533,103,104,104,102,1
0.462,0.538,0.533,0.467,0.786,0.214,0.308,0.692,108,110,106,107,1
0.647,0.353,0.2,0.8,0.4,0.6,0.333,0.667,104,104,98,101,1
0.5,0.5,0.353,0.647,0.231,0.769,0.286,0.714,107,111,102,108,1
0.8,0.2,0.462,0.538,0.462,0.538,0.5,0.5,100,97,100,103,1
0.417,0.583,0.4,0.6,0.714,0.286,0.231,0.769,109,112,102,98,1
0.571,0.429,0.538,0.462,0.467,0.533,0.25,0.75,108,108,105,109,0
0.333,0.667,0.4,0.6,0.538,0.462,0.533,0.467,107,115,106,103,0
0.706,0.294,0.25,0.75,0.692,0.308,0.846,0.154,103,98,114,102,0
0.643,0.357,0.154,0.846,0.25,0.75,0.133,0.867,104,106,95,106,0
0.75,0.25,0.438,0.562,0.692,0.308,0.765,0.235,104,102,117,106,0
0.643,0.357,0.467,0.533,0.667,0.333,0.714,0.286,108,107,111,107,1
0.4,0.6,0.308,0.692,0.833,0.167,0.5,0.5,97,100,111,104,0
0.615,0.385,0.5,0.5,0.353,0.647,0.25,0.75,103,104,100,103,1
0.5,0.5,0.533,0.467,0.417,0.583,0.25,0.75,109,110,95,105,0
0.538,0.462,0.353,0.647,0.786,0.214,0.286,0.714,107,110,107,107,0
0.812,0.188,0.462,0.538,0.812,0.188,0.786,0.214,101,97,104,97,1
0.231,0.769,0.267,0.733,0.5,0.5,0.353,0.647,102,108,106,110,1
0.462,0.538,0.4,0.6,0.462,0.538,0.467,0.533,109,111,100,104,0
0.25,0.75,0.188,0.812,0.667,0.333,0.2,0.8,96,107,103,103,1
0.6,0.4,0.154,0.846,0.467,0.533,0.308,0.692,104,106,105,109,0
0.667,0.333,0.667,0.333,0.533,0.467,0.538,0.462,110,107,108,108,1
0.385,0.615,0.357,0.643,0.538,0.462,0.562,0.438,104,107,106,103,1
0.375,0.625,0.308,0.692,0.714,0.286,0.214,0.786,98,101,101,98,0
0.643,0.357,0.5,0.5,0.667,0.333,0.25,0.75,103,103,103,99,1
0.312,0.688,0.4,0.6,0.824,0.176,0.462,0.538,107,115,101,97,0
0.5,0.5,0.583,0.417,0.692,0.308,0.857,0.143,102,100,114,102,0
0.692,0.308,0.438,0.562,0.812,0.188,0.733,0.267,104,102,104,97,0
0.667,0.333,0.467,0.533,0.786,0.214,0.333,0.667,108,107,106,106,1
0.643,0.357,0.5,0.5,0.353,0.647,0.231,0.769,107,106,100,103,1
0.467,0.533,0.533,0.467,0.533,0.467,0.5,0.5,109,110,107,107,1
0.667,0.333,0.182,0.818,0.286,0.714,0.267,0.733,103,103,103,108,1
0.417,0.583,0.294,0.706,0.833,0.167,0.533,0.467,96,105,111,104,0
0.308,0.692,0.188,0.812,0.812,0.188,0.75,0.25,96,106,103,96,1
0.692,0.308,0.778,0.222,0.471,0.529,0.583,0.417,117,106,103,101,1
0.692,0.308,0.867,0.133,0.5,0.5,0.533,0.467,114,103,110,110,1
0.429,0.571,0.357,0.643,0.833,0.167,0.562,0.438,105,107,111,103,1
0.353,0.647,0.308,0.692,0.462,0.538,0.5,0.5,98,101,100,103,0
0.714,0.286,0.267,0.733,0.562,0.438,0.154,0.846,101,98,104,106,0
0.429,0.571,0.4,0.6,0.538,0.462,0.529,0.471,108,111,106,104,1
0.688,0.312,0.667,0.333,0.286,0.714,0.25,0.75,110,107,103,108,1
0.353,0.647,0.214,0.786,0.824,0.176,0.5,0.5,100,103,101,97,1
0.643,0.357,0.438,0.562,0.786,0.214,0.312,0.688,103,102,107,107,0
0.667,0.333,0.5,0.5,0.533,0.467,0.467,0.533,107,106,108,108,0
0.684,0.316,0.182,0.818,0.467,0.533,0.357,0.643,104,103,106,108,1
0.385,0.615,0.294,0.706,0.294,0.706,0.4,0.6,96,105,107,115,1
0.812,0.188,0.706,0.294,0.786,0.214,0.353,0.647,103,97,107,106,1
0.357,0.643,0.188,0.812,0.667,0.333,0.231,0.769,97,105,103,99,1
0.714,0.286,0.867,0.133,0.562,0.438,0.214,0.786,115,104,105,106,1
0.688,0.312,0.467,0.533,0.667,0.333,0.267,0.733,109,107,101,99,0
0.462,0.538,0.529,0.471,0.471,0.529,0.538,0.462,100,102,103,101,0
0.5,0.5,0.5,0.5,0.667,0.333,0.5,0.5,110,111,103,103,1
0.5,0.5,0.333,0.667,0.467,0.533,0.357,0.643,106,110,104,107,0
0.294,0.706,0.375,0.625,0.833,0.167,0.529,0.471,106,114,110,103,0
0.538,0.462,0.5,0.5,0.333,0.667,0.308,0.692,106,103,97,101,1
0.286,0.714,0.235,0.765,0.6,0.4,0.438,0.562,103,109,102,102,0
0.467,0.533,0.4,0.6,0.7,0.3,0.182,0.818,108,110,104,103,0
0.706,0.294,0.667,0.333,0.467,0.533,0.333,0.667,110,107,106,108,1
0.714,0.286,0.778,0.222,0.389,0.611,0.214,0.786,117,106,99,102,1
0.625,0.375,0.5,0.5,0.429,0.571,0.294,0.706,107,106,96,104,1
0.824,0.176,0.706,0.294,0.667,0.333,0.214,0.786,103,98,102,100,0
0.562,0.438,0.2,0.8,0.429,0.571,0.529,0.471,104,106,100,102,0
0.786,0.214,0.333,0.667,0.529,0.471,0.5,0.5,107,107,110,111,1
0.733,0.267,0.867,0.133,0.824,0.176,0.467,0.533,114,103,101,97,1
0.647,0.353,0.467,0.533,0.6,0.4,0.471,0.529,108,107,102,101,0
0.333,0.667,0.286,0.714,0.267,0.733,0.235,0.765,97,101,103,109,1
0.667,0.333,0.467,0.533,0.4,0.6,0.188,0.812,104,104,97,105,0
0.467,0.533,0.333,0.667,0.471,0.529,0.571,0.429,106,110,103,101,0
0.533,0.467,0.5,0.5,0.667,0.333,0.312,0.688,108,108,101,99,0
0.833,0.167,0.556,0.444,0.438,0.562,0.4,0.6,110,103,108,110,1
0.571,0.429,0.5,0.5,0.467,0.533,0.4,0.6,105,103,104,106,1
0.529,0.471,0.2,0.8,0.471,0.529,0.6,0.4,104,106,103,100,0
0.722,0.278,0.667,0.333,0.667,0.333,0.267,0.733,111,107,103,99,1
0.75,0.25,0.867,0.133,0.625,0.375,0.467,0.533,115,103,104,104,1
0.368,0.632,0.286,0.714,0.778,0.222,0.706,0.294,97,101,103,98,0
0.429,0.571,0.556,0.444,0.467,0.533,0.375,0.625,100,102,104,106,1
0.647,0.353,0.5,0.5,0.278,0.722,0.375,0.625,107,106,106,114,0
0.7,0.3,0.25,0.75,0.667,0.333,0.353,0.647,104,103,102,100,1
0.824,0.176,0.438,0.562,0.389,0.611,0.2,0.8,101,98,99,103,1
0.438,0.562,0.375,0.625,0.611,0.389,0.467,0.533,107,110,108,107,0
0.6,0.4,0.5,0.5,0.438,0.562,0.333,0.667,102,101,105,110,1
0.846,0.154,0.556,0.444,0.429,0.571,0.278,0.722,111,102,96,105,1
0.6,0.4,0.5,0.5,0.737,0.263,0.667,0.333,105,102,111,107,0
0.267,0.733,0.222,0.778,0.467,0.533,0.556,0.444,103,108,100,101,1
0.4,0.6,0.235,0.765,0.5,0.5,0.5,0.5,98,105,108,109,1
0.5,0.5,0.2,0.8,0.714,0.286,0.25,0.75,104,106,104,103,1
0.389,0.611,0.188,0.812,0.278,0.722,0.412,0.588,99,103,106,114,0
0.765,0.235,0.867,0.133,0.667,0.333,0.25,0.75,115,104,103,100,1
0.611,0.389,0.5,0.5,0.778,0.222,0.722,0.278,108,106,103,98,0
0.467,0.533,0.312,0.688,0.733,0.267,0.778,0.222,106,109,116,105,0
0.611,0.389,0.5,0.5,0.471,0.529,0.625,0.375,107,106,102,100,1
0.667,0.333,0.333,0.667,0.8,0.2,0.333,0.667,102,100,107,107,1
0.833,0.167,0.438,0.562,0.467,0.533,0.353,0.647,101,98,103,105,1
0.625,0.375,0.438,0.562,0.737,0.263,0.688,0.312,104,105,111,107,1
0.5,0.5,0.471,0.529,0.429,0.571,0.263,0.737,109,109,96,105,0
0.562,0.438,0.5,0.5,0.529,0.471,0.471,0.529,105,103,110,111,1
0.312,0.688,0.222,0.778,0.579,0.421,0.5,0.5,103,108,108,106,0
0.778,0.222,0.737,0.263,0.467,0.533,0.526,0.474,103,98,100,102,0
0.412,0.588,0.375,0.625,0.429,0.571,0.3,0.7,107,110,96,105,0
0.438,0.562,0.235,0.765,0.438,0.562,0.316,0.684,98,106,106,110,1
0.526,0.474,0.2,0.8,0.857,0.143,0.556,0.444,104,105,110,102,0
0.368,0.632,0.188,0.812,0.625,0.375,0.5,0.5,99,102,102,102,1
0.8,0.2,0.316,0.684,0.632,0.368,0.5,0.5,107,107,107,106,0
0.733,0.267,0.789,0.211,0.35,0.65,0.286,0.714,116,105,97,101,1
0.778,0.222,0.867,0.133,0.438,0.562,0.312,0.688,115,104,106,109,0
0.467,0.533,0.333,0.667,0.278,0.722,0.444,0.556,103,106,106,113,1
0.688,0.312,0.333,0.667,0.667,0.333,0.235,0.765,101,100,102,100,1
0.471,0.529,0.588,0.412,0.842,0.158,0.438,0.562,102,100,101,98,0
0.737,0.263,0.647,0.353,0.471,0.529,0.235,0.765,111,107,99,105,1
0.714,0.286,0.231,0.769,0.737,0.263,0.737,0.263,104,103,103,98,1
0.471,0.529,0.471,0.529,0.857,0.143,0.579,0.421,108,109,111,102,0
0.278,0.722,0.421,0.579,0.35,0.65,0.267,0.733,106,113,96,101,1
0.667,0.333,0.222,0.778,0.842,0.158,0.471,0.529,102,101,101,97,1
0.389,0.611,0.375,0.625,0.588,0.412,0.5,0.5,106,110,105,103,1
0.625,0.375,0.474,0.526,0.727,0.273,0.231,0.769,102,102,104,103,1
0.75,0.25,0.789,0.211,0.438,0.562,0.353,0.647,116,105,107,109,1
0.737,0.263,0.867,0.133,0.5,0.5,0.333,0.667,115,104,103,105,0
0.467,0.533,0.55,0.45,0.4,0.6,0.188,0.812,99,101,99,102,1
0.647,0.353,0.438,0.562,0.5,0.5,0.2,0.8,104,105,104,106,1
0.706,0.294,0.333,0.667,0.294,0.706,0.222,0.778,102,99,103,108,1
0.438,0.562,0.3,0.7,0.529,0.471,0.444,0.556,105,110,110,111,0
0.444,0.556,0.588,0.412,0.75,0.25,0.316,0.684,102,100,107,107,0
0.294,0.706,0.211,0.789,0.4,0.6,0.176,0.824,103,108,99,102,1
0.737,0.263,0.7,0.3,0.471,0.529,0.222,0.778,103,98,99,106,1
0.5,0.5,0.188,0.812,0.667,0.333,0.438,0.562,104,106,105,105,1
0.765,0.235,0.789,0.211,0.75,0.25,0.35,0.65,116,105,107,106,0
0.579,0.421,0.529,0.471,0.421,0.579,0.375,0.625,108,106,107,109,1
0.438,0.562,0.333,0.667,0.421,0.579,0.588,0.412,107,109,101,100,0
0.35,0.65,0.25,0.75,0.5,0.5,0.368,0.632,96,100,104,106,1
0.5,0.5,0.55,0.45,0.529,0.471,0.474,0.526,100,101,110,111,0
0.316,0.684,0.421,0.579,0.632,0.368,0.529,0.471,105,112,107,106,0
0.429,0.571,0.333,0.667,0.842,0.158,0.444,0.556,96,105,100,97,0
0.857,0.143,0.6,0.4,0.444,0.556,0.471,0.529,111,102,108,109,1
0.684,0.316,0.222,0.778,0.722,0.278,0.333,0.667,102,100,102,100,0
0.588,0.412,0.474,0.526,0.412,0.588,0.3,0.7,104,103,105,110,1
0.75,0.25,0.7,0.3,0.611,0.389,0.474,0.526,103,98,105,103,0
0.722,0.278,0.789,0.211,0.75,0.25,0.647,0.353,115,105,111,107,1
0.412,0.588,0.333,0.667,0.632,0.368,0.556,0.444,106,109,108,106,0
0.727,0.273,0.214,0.786,0.444,0.556,0.444,0.556,104,103,107,109,0
0.722,0.278,0.368,0.632,0.7,0.3,0.867,0.133,102,99,115,105,1
0.4,0.6,0.167,0.833,0.867,0.133,0.6,0.4,99,103,111,102,1
0.75,0.25,0.381,0.619,0.65,0.35,0.222,0.778,106,105,101,100,1
0.647,0.353,0.474,0.526,0.6,0.4,0.529,0.471,102,102,108,106,1
0.5,0.5,0.35,0.65,0.4,0.6,0.333,0.667,104,106,96,105,1
0.471,0.529,0.55,0.45,0.412,0.588,0.286,0.714,100,102,105,110,1
0.667,0.333,0.412,0.588,0.471,0.529,0.211,0.789,105,105,99,106,0
0.3,0.7,0.421,0.579,0.381,0.619,0.25,0.75,105,112,97,101,1
0.842,0.158,0.474,0.526,0.421,0.579,0.353,0.647,101,98,107,110,1
0.333,0.667,0.211,0.789,0.611,0.389,0.5,0.5,103,108,105,103,1
0.471,0.529,0.25,0.75,0.696,0.304,0.214,0.786,99,106,103,103,1
0.524,0.476,0.188,0.812,0.714,0.286,0.7,0.3,104,106,103,98,0
0.737,0.263,0.789,0.211,0.65,0.35,0.211,0.789,114,104,101,100,1
0.6,0.4,0.5,0.5,0.429,0.571,0.167,0.833,107,106,99,102,0
0.389,0.611,0.333,0.667,0.381,0.619,0.235,0.765,106,109,97,101,0
0.632,0.368,0.579,0.421,0.765,0.235,0.381,0.619,108,106,106,105,1
0.529,0.471,0.5,0.5,0.421,0.579,0.333,0.667,110,110,107,110,1
0.737,0.263,0.368,0.632,0.867,0.133,0.571,0.429,102,99,110,102,1
0.4,0.6,0.318,0.682,0.75,0.25,0.611,0.389,96,105,110,107,1
0.714,0.286,0.714,0.286,0.7,0.3,0.812,0.188,103,98,115,105,1
0.632,0.368,0.412,0.588,0.65,0.35,0.579,0.421,105,105,108,106,1
0.412,0.588,0.273,0.727,0.667,0.333,0.474,0.526,104,110,102,101,1
0.421,0.579,0.611,0.389,0.444,0.556,0.474,0.526,101,100,107,108,1
0.85,0.15,0.474,0.526,0.696,0.304,0.2,0.8,101,97,103,103,1
0.5,0.5,0.25,0.75,0.571,0.429,0.5,0.5,99,105,107,106,1
0.75,0.25,0.789,0.211,0.5,0.5,0.188,0.812,114,104,104,106,0
0.368,0.632,0.333,0.667,0.529,0.471,0.35,0.65,106,109,105,105,0
0.5,0.5,0.55,0.45,0.421,0.579,0.316,0.684,100,101,107,110,0
0.556,0.444,0.5,0.5,0.429,0.571,0.211,0.789,111,110,99,102,0
0.75,0.25,0.368,0.632,0.65,0.35,0.412,0.588,103,100,105,105,0
0.438,0.562,0.318,0.682,0.333,0.667,0.421,0.579,96,105,105,112,0
0.867,0.133,0.545,0.455,0.368,0.632,0.211,0.789,110,102,104,108,1
0.611,0.389,0.476,0.524,0.7,0.3,0.765,0.235,105,103,114,105,1
0.368,0.632,0.2,0.8,0.45,0.55,0.611,0.389,103,108,102,100,1
0.765,0.235,0.364,0.636,0.444,0.556,0.45,0.55,107,105,107,109,0
0.667,0.333,0.45,0.55,0.857,0.143,0.474,0.526,102,101,101,98,1
0.714,0.286,0.789,0.211,0.381,0.619,0.278,0.722,114,104,97,101,1
0.526,0.474,0.5,0.5,0.696,0.304,0.188,0.812,111,111,103,103,0
0.444,0.556,0.273,0.727,0.474,0.526,0.55,0.45,104,110,99,101,0
0.65,0.35,0.2,0.8,0.75,0.25,0.579,0.421,101,101,110,107,1
0.727,0.273,0.714,0.286,0.421,0.579,0.35,0.65,103,98,107,110,1
0.7,0.3,0.722,0.278,0.35,0.65,0.333,0.667,114,105,106,110,1
0.571,0.429,0.474,0.526,0.65,0.35,0.55,0.45,107,107,108,106,0
0.529,0.471,0.381,0.619,0.5,0.5,0.235,0.765,105,105,104,106,1
0.714,0.286,0.368,0.632,0.429,0.571,0.25,0.75,103,100,100,103,0
0.333,0.667,0.45,0.55,0.444,0.556,0.476,0.524,105,112,107,108,0
0.412,0.588,0.318,0.682,0.381,0.619,0.263,0.737,97,105,98,102,0
0.632,0.368,0.476,0.524,0.526,0.474,0.25,0.75,106,103,100,105,1
0.421,0.579,0.333,0.667,0.421,0.579,0.273,0.727,107,109,104,110,1
0.526,0.474,0.238,0.762,0.45,0.55,0.579,0.421,100,106,101,100,0
0.65,0.35,0.571,0.429,0.35,0.65,0.316,0.684,108,106,107,111,1
0.875,0.125,0.545,0.455,0.65,0.35,0.444,0.556,110,102,104,105,1
0.75,0.25,0.55,0.45,0.45,0.55,0.6,0.4,110,107,102,101,1
0.556,0.444,0.381,0.619,0.381,0.619,0.3,0.7,105,105,98,102,1
0.696,0.304,0.235,0.765,0.857,0.143,0.45,0.55,103,103,101,98,0
0.318,0.682,0.45,0.55,0.4,0.6,0.2,0.8,105,112,103,107,1
0.389,0.611,0.318,0.682,0.5,0.5,0.222,0.778,96,105,104,106,0
0.739,0.261,0.714,0.286,0.762,0.238,0.55,0.45,103,98,110,107,1
0.45,0.55,0.333,0.667,0.667,0.333,0.571,0.429,107,109,108,105,1
0.5,0.5,0.238,0.762,0.882,0.118,0.545,0.455,101,106,111,103,0
0.429,0.571,0.286,0.714,0.727,0.273,0.789,0.211,101,103,115,105,0
0.722,0.278,0.364,0.636,0.348,0.652,0.45,0.55,107,105,105,112,1
0.35,0.65,0.3,0.7,0.682,0.318,0.368,0.632,107,111,103,100,0
0.474,0.526,0.571,0.429,0.684,0.316,0.45,0.55,100,102,102,101,1
0.65,0.35,0.421,0.579,0.545,0.455,0.474,0.526,105,105,106,107,1
0.421,0.579,0.261,0.739,0.714,0.286,0.722,0.278,104,110,115,106,0
0.444,0.556,0.5,0.5,0.857,0.143,0.476,0.524,108,108,101,97,1
0.667,0.333,0.2,0.8,0.5,0.5,0.5,0.5,101,101,111,111,0
0.65,0.35,0.476,0.524,0.667,0.333,0.235,0.765,106,104,103,103,1
0.714,0.286,0.737,0.263,0.727,0.273,0.8,0.2,115,106,115,105,0
0.579,0.421,0.381,0.619,0.682,0.318,0.4,0.6,105,105,104,100,0
0.75,0.25,0.714,0.286,0.667,0.333,0.545,0.455,103,98,108,105,1
0.409,0.591,0.286,0.714,0.476,0.524,0.238,0.762,101,103,101,107,0
0.737,0.263,0.364,0.636,0.636,0.364,0.2,0.8,107,105,101,101,1
0.333,0.667,0.3,0.7,0.5,0.5,0.263,0.737,106,111,104,106,0
0.381,0.619,0.286,0.714,0.667,0.333,0.476,0.524,98,102,106,103,0
0.5,0.5,0.571,0.429,0.667,0.333,0.222,0.778,100,102,103,104,1
0.667,0.333,0.421,0.579,0.882,0.118,0.565,0.435,105,105,111,103,0
0.474,0.526,0.5,0.5,0.684,0.316,0.429,0.571,108,108,102,101,1
0.45,0.55,0.571,0.429,0.4,0.6,0.19,0.81,102,101,103,107,1
0.857,0.143,0.455,0.545,0.348,0.652,0.429,0.571,101,98,105,112,1
0.476,0.524,0.333,0.667,0.76,0.24,0.714,0.286,106,109,103,97,0
0.684,0.316,0.409,0.591,0.682,0.318,0.737,0.263,101,101,115,107,1
0.545,0.455,0.45,0.55,0.476,0.524,0.273,0.727,106,107,102,107,1
0.55,0.45,0.381,0.619,0.727,0.273,0.81,0.19,106,106,115,105,0
0.667,0.333,0.522,0.478,0.5,0.5,0.524,0.476,107,105,111,110,1
0.4,0.6,0.261,0.739,0.762,0.238,0.524,0.476,104,110,109,107,0
0.368,0.632,0.318,0.682,0.75,0.25,0.364,0.636,97,106,107,105,1
0.667,0.333,0.5,0.5,0.636,0.364,0.421,0.579,106,103,106,106,0
0.391,0.609,0.286,0.714,0.667,0.333,0.211,0.789,102,104,103,104,0
0.318,0.682,0.3,0.7,0.4,0.6,0.182,0.818,106,111,103,107,1
0.524,0.476,0.571,0.429,0.636,0.364,0.19,0.81,100,102,100,101,1
0.348,0.652,0.409,0.591,0.682,0.318,0.429,0.571,105,112,104,100,1
0.476,0.524,0.571,0.429,0.864,0.136,0.455,0.545,102,101,101,98,1
0.455,0.545,0.333,0.667,0.882,0.118,0.583,0.417,106,108,112,103,0
0.476,0.524,0.261,0.739,0.682,0.318,0.7,0.3,101,107,114,107,0
0.727,0.273,0.818,0.182,0.75,0.25,0.348,0.652,115,105,107,105,1
0.565,0.435,0.45,0.55,0.636,0.364,0.45,0.55,107,106,106,106,1
0.524,0.476,0.381,0.619,0.4,0.6,0.174,0.826,106,106,103,108,1
0.682,0.318,0.522,0.478,0.762,0.238,0.545,0.455,107,105,110,107,1
0.5,0.5,0.5,0.5,0.7,0.3,0.409,0.591,110,111,101,101,1
0.4,0.6,0.318,0.682,0.864,0.136,0.435,0.565,97,106,101,98,0
0.375,0.625,0.286,0.714,0.381,0.619,0.261,0.739,101,104,105,110,1
0.348,0.652,0.3,0.7,0.381,0.619,0.318,0.682,107,111,97,106,1
0.682,0.318,0.409,0.591,0.5,0.5,0.571,0.429,104,101,102,101,0
0.882,0.118,0.6,0.4,0.545,0.455,0.571,0.429,112,104,100,102,0
0.435,0.565,0.333,0.667,0.7,0.3,0.391,0.609,106,108,101,101,0
0.5,0.5,0.3,0.7,0.4,0.6,0.286,0.714,105,105,102,104,0
0.75,0.25,0.333,0.667,0.4,0.6,0.167,0.833,107,106,103,108,0
0.739,0.261,0.818,0.182,0.545,0.455,0.381,0.619,115,106,106,106,0
0.682,0.318,0.714,0.286,0.5,0.5,0.591,0.409,114,107,103,101,1
0.583,0.417,0.45,0.55,0.545,0.455,0.591,0.409,107,106,100,101,0
0.364,0.636,0.286,0.714,0.524,0.476,0.5,0.5,98,102,110,110,1
0.636,0.364,0.429,0.571,0.381,0.619,0.25,0.75,105,106,104,110,1
0.696,0.304,0.522,0.478,0.652,0.348,0.409,0.591,108,105,104,101,1
0.667,0.333,0.25,0.75,0.455,0.545,0.261,0.739,103,103,101,108,0
0.636,0.364,0.5,0.5,0.636,0.364,0.182,0.818,106,104,100,101,0
0.375,0.625,0.3,0.7,0.864,0.136,0.458,0.542,106,111,101,98,1
0.5,0.5,0.5,0.5,0.76,0.24,0.727,0.273,108,107,102,97,0
0.381,0.619,0.304,0.696,0.545,0.455,0.409,0.591,97,106,106,106,0
0.833,0.167,0.6,0.4,0.762,0.238,0.522,0.478,111,103,110,108,1
0.4,0.6,0.2,0.8,0.417,0.583,0.333,0.667,103,108,105,108,0
0.478,0.522,0.3,0.7,0.636,0.364,0.217,0.783,105,106,101,101,1
0.714,0.286,0.333,0.667,0.391,0.609,0.286,0.714,107,106,99,102,1
0.56,0.44,0.45,0.55,0.762,0.238,0.5,0.5,107,106,109,108,1
0.652,0.348,0.429,0.571,0.708,0.292,0.818,0.182,105,106,115,106,0
0.708,0.292,0.522,0.478,0.64,0.36,0.25,0.75,108,104,103,104,1
0.524,0.476,0.478,0.522,0.5,0.5,0.565,0.435,110,110,103,102,1
0.375,0.625,0.409,0.591,0.696,0.304,0.714,0.286,105,112,115,107,0
0.609,0.391,0.5,0.5,0.381,0.619,0.24,0.76,106,104,104,110,1
0.455,0.545,0.292,0.708,0.7,0.3,0.417,0.583,102,108,102,101,1
0.5,0.5,0.3,0.7,0.652,0.348,0.391,0.609,105,105,104,101,0
0.4,0.6,0.318,0.682,0.4,0.6,0.3,0.7,102,104,106,110,0
0.545,0.455,0.435,0.565,0.364,0.636,0.304,0.696,106,106,97,106,1
0.864,0.136,0.44,0.56,0.727,0.273,0.333,0.667,101,98,106,105,1
0.842,0.158,0.6,0.4,0.708,0.292,0.826,0.174,112,103,115,106,0
0.625,0.375,0.5,0.5,0.417,0.583,0.364,0.636,106,104,106,108,1
0.545,0.455,0.609,0.391,0.625,0.375,0.429,0.571,100,101,105,106,1
0.72,0.28,0.522,0.478,0.5,0.5,0.542,0.458,108,104,103,102,1
0.64,0.36,0.238,0.762,0.545,0.455,0.478,0.522,103,104,110,110,0
0.36,0.64,0.409,0.591,0.577,0.423,0.45,0.55,105,112,107,106,0
0.381,0.619,0.2,0.8,0.87,0.13,0.44,0.56,103,108,101,97,1
0.417,0.583,0.348,0.652,0.615,0.385,0.238,0.762,106,109,104,105,0
0.478,0.522,0.292,0.708,0.565,0.435,0.609,0.391,102,108,100,101,1
0.762,0.238,0.48,0.52,0.708,0.292,0.833,0.167,109,108,115,106,0
0.7,0.3,0.4,0.6,0.48,0.52,0.3,0.7,102,101,104,105,0
0.565,0.435,0.435,0.565,0.696,0.304,0.727,0.273,107,106,114,106,1
0.391,0.609,0.273,0.727,0.4,0.6,0.333,0.667,98,102,106,110,1
0.652,0.348,0.417,0.583,0.364,0.636,0.292,0.708,104,101,97,106,1
0.476,0.524,0.5,0.5,0.8,0.2,0.6,0.4,108,108,112,104,1
0.636,0.364,0.208,0.792,0.577,0.423,0.476,0.524,100,101,107,106,0
0.64,0.36,0.5,0.5,0.625,0.375,0.409,0.591,107,104,105,106,0
0.76,0.24,0.739,0.261,0.545,0.455,0.5,0.5,103,97,111,111,0
0.727,0.273,0.32,0.68,0.385,0.615,0.318,0.682,106,105,102,104,1
0.381,0.619,0.231,0.769,0.731,0.269,0.522,0.478,105,111,108,104,1
0.5,0.5,0.52,0.48,0.346,0.654,0.409,0.591,103,103,105,112,1
0.409,0.591,0.2,0.8,0.545,0.455,0.52,0.48,103,108,111,111,1
0.4,0.6,0.348,0.652,0.87,0.13,0.423,0.577,106,109,101,97,0
0.5,0.5,0.292,0.708,0.708,0.292,0.84,0.16,102,108,115,106,0
0.48,0.52,0.333,0.667,0.615,0.385,0.5,0.5,105,105,106,104,1
0.583,0.417,0.435,0.565,0.739,0.261,0.32,0.68,107,106,106,105,1
0.417,0.583,0.273,0.727,0.615,0.385,0.273,0.727,99,102,104,105,1
0.625,0.375,0.435,0.565,0.565,0.435,0.583,0.417,105,105,101,101,0
0.667,0.333,0.417,0.583,0.4,0.6,0.318,0.682,104,101,106,110,1
0.364,0.636,0.28,0.72,0.609,0.391,0.208,0.792,97,106,100,101,0
0.8,0.2,0.577,0.423,0.667,0.333,0.4,0.6,112,104,102,101,1
0.731,0.269,0.739,0.261,0.5,0.5,0.5,0.5,103,98,108,108,0
0.727,0.273,0.48,0.52,0.409,0.591,0.231,0.769,109,108,105,110,1
0.696,0.304,0.696,0.304,0.731,0.269,0.5,0.5,114,107,108,104,1
0.522,0.478,0.52,0.48,0.577,0.423,0.5,0.5,104,103,107,106,1
0.385,0.615,0.348,0.652,0.565,0.435,0.6,0.4,105,109,101,101,1
0.739,0.261,0.308,0.692,0.346,0.654,0.391,0.609,106,105,105,112,0
0.667,0.333,0.385,0.615,0.615,0.385,0.478,0.522,102,101,106,105,0
0.4,0.6,0.304,0.696,0.577,0.423,0.478,0.522,106,110,106,105,1
0.44,0.56,0.273,0.727,0.348,0.652,0.28,0.72,99,102,97,106,1
0.81,0.19,0.577,0.423,0.87,0.13,0.444,0.556,111,104,101,97,1
0.609,0.391,0.24,0.76,0.615,0.385,0.261,0.739,101,101,104,105,0
0.435,0.565,0.2,0.8,0.48,0.52,0.292,0.708,103,107,102,108,0
0.5,0.5,0.333,0.667,0.565,0.435,0.577,0.423,105,105,101,101,0
0.739,0.261,0.48,0.52,0.68,0.32,0.417,0.583,109,108,104,100,0
0.708,0.292,0.696,0.304,0.708,0.292,0.846,0.154,114,106,115,106,1
0.731,0.269,0.48,0.52,0.818,0.182,0.577,0.423,108,105,111,103,1
