HOME_TEAM_HOME_WINS,HOME_TEAM_ROAD_WINS,AWAY_TEAM_HOME_WINS,AWAY_TEAM_ROAD_WINS,HOME_TEAM_RATING,AWAY_TEAM_RATING,HOME_TEAM_PPG,HOME_TEAM_PAPG,AWAY_TEAM_PPG,AWAY_TEAM_PAPG,HOME_TEAM_WINS
0.6,0.478,0.731,0.609,0.8333333333333334,1.0,115,114,118,112,0
0.667,0.292,0.731,0.375,0.23333333333333328,0.9666666666666667,111,111,111,109,0
0.52,0.348,0.52,0.48,0.16666666666666663,0.033333333333333326,103,107,111,111,0
0.714,0.409,0.696,0.269,0.5,0.33333333333333337,112,110,117,115,1
0.591,0.5,0.25,0.2,0.7666666666666666,0.8666666666666667,108,105,102,113,1
0.429,0.259,0.75,0.44,0.6666666666666667,0.9,109,117,112,105,0
0.261,0.231,0.48,0.5,0.5333333333333333,0.4666666666666667,100,111,105,105,0
0.64,0.304,0.308,0.208,0.3666666666666667,0.06666666666666665,112,111,105,114,1
0.8,0.522,0.25,0.192,0.43333333333333335,0.8666666666666667,111,106,102,113,1
0.56,0.348,0.577,0.435,0.4,0.2666666666666667,106,109,114,115,0
0.68,0.435,0.615,0.458,0.9333333333333333,0.09999999999999998,112,110,111,110,1
0.696,0.6,0.708,0.208,0.6,0.30000000000000004,108,103,109,109,1
0.5,0.348,0.808,0.591,0.16666666666666663,0.5666666666666667,103,107,117,107,0
0.8,0.48,0.652,0.52,0.1333333333333333,0.7,115,112,113,108,0
0.8,0.615,0.522,0.346,0.8,0.6333333333333333,113,108,101,103,1
0.708,0.6,0.654,0.304,0.6,0.3666666666666667,108,103,112,111,1
0.64,0.292,0.308,0.2,0.23333333333333328,0.06666666666666665,111,111,106,114,1
0.731,0.4,0.577,0.478,0.9666666666666667,0.8333333333333334,111,109,114,114,0
0.409,0.259,0.481,0.348,0.6666666666666667,0.16666666666666663,109,117,103,107,0
0.75,0.462,0.48,0.522,0.9,0.4666666666666667,112,105,106,105,1
0.52,0.5,0.577,0.458,0.033333333333333326,0.2666666666666667,111,112,113,115,1
0.25,0.185,0.25,0.231,0.8666666666666667,0.5333333333333333,102,113,101,111,0
0.615,0.44,0.731,0.625,0.09999999999999998,1.0,112,111,118,111,0
0.522,0.333,0.696,0.259,0.6333333333333333,0.33333333333333337,100,103,117,115,0
0.808,0.609,0.708,0.2,0.5666666666666667,0.30000000000000004,117,107,109,109,1
0.25,0.25,0.652,0.538,0.19999999999999996,0.7,107,115,113,109,0
0.769,0.48,0.692,0.435,0.1333333333333333,0.9333333333333333,115,112,112,110,1
0.609,0.5,0.724,0.409,0.7666666666666666,0.5,108,104,112,110,0
0.625,0.24,0.538,0.348,0.7333333333333334,0.4,113,116,106,109,1
0.708,0.192,0.577,0.5,0.30000000000000004,0.8333333333333334,109,109,114,114,1
0.652,0.556,0.724,0.435,0.7,0.5,113,109,112,109,1
0.308,0.192,0.654,0.292,0.06666666666666665,0.23333333333333328,106,115,111,112,0
0.808,0.615,0.577,0.44,0.8,0.2666666666666667,113,108,113,115,1
0.76,0.462,0.24,0.185,0.9,0.8666666666666667,111,105,102,113,1
0.538,0.5,0.481,0.375,0.033333333333333326,0.16666666666666663,111,111,104,107,1
0.25,0.259,0.391,0.259,0.5333333333333333,0.6666666666666667,101,111,109,117,0
0.72,0.6,0.815,0.615,0.6,0.8,108,103,114,108,1
0.5,0.333,0.654,0.292,0.6333333333333333,0.3666666666666667,100,103,112,111,0
0.48,0.5,0.577,0.48,0.4666666666666667,0.8333333333333334,105,105,114,114,0
0.696,0.286,0.538,0.333,0.33333333333333337,0.4,117,115,106,108,0
0.238,0.25,0.692,0.417,0.19999999999999996,0.9333333333333333,107,115,112,110,0
0.778,0.48,0.704,0.4,0.1333333333333333,0.9666666666666667,115,111,111,109,1
0.583,0.5,0.808,0.522,0.7666666666666666,0.43333333333333335,108,105,111,106,1
0.593,0.44,0.654,0.32,0.09999999999999998,0.23333333333333328,112,111,111,111,0
0.667,0.556,0.667,0.286,0.7,0.33333333333333337,114,109,116,114,1
0.296,0.192,0.724,0.417,0.06666666666666665,0.5,106,115,112,110,0
0.64,0.24,0.731,0.64,0.7333333333333334,1.0,112,115,118,111,0
0.556,0.5,0.227,0.25,0.033333333333333326,0.19999999999999996,111,111,107,115,1
0.24,0.259,0.577,0.5,0.5333333333333333,0.8333333333333334,101,111,114,113,0
0.24,0.179,0.462,0.5,0.8666666666666667,0.4666666666666667,102,113,105,105,0
0.72,0.192,0.538,0.36,0.30000000000000004,0.4,109,109,106,108,1
0.808,0.5,0.286,0.192,0.43333333333333335,0.06666666666666665,111,106,106,115,1
0.692,0.44,0.815,0.593,0.9333333333333333,0.8,112,110,113,108,1
0.48,0.333,0.577,0.423,0.6333333333333333,0.2666666666666667,100,104,113,115,0
0.815,0.609,0.654,0.32,0.5666666666666667,0.3666666666666667,117,107,112,111,1
0.481,0.36,0.615,0.24,0.16666666666666663,0.7333333333333334,104,107,113,116,0
0.6,0.5,0.654,0.346,0.7666666666666666,0.23333333333333328,108,105,111,111,1
0.769,0.462,0.731,0.654,0.9,1.0,112,105,118,112,0
0.815,0.5,0.786,0.48,0.43333333333333335,0.1333333333333333,111,106,115,111,1
0.462,0.333,0.731,0.6,0.6333333333333333,0.6,100,104,108,103,1
0.667,0.276,0.704,0.385,0.33333333333333337,0.9666666666666667,116,114,111,109,0
0.724,0.44,0.391,0.286,0.5,0.6666666666666667,112,110,109,117,1
0.231,0.259,0.231,0.179,0.5333333333333333,0.8666666666666667,101,111,102,113,0
0.731,0.192,0.815,0.571,0.30000000000000004,0.8,109,109,113,108,0
0.704,0.44,0.464,0.36,0.9333333333333333,0.16666666666666663,112,110,104,107,1
0.577,0.519,0.577,0.444,0.8333333333333334,0.2666666666666667,113,113,113,114,1
0.571,0.44,0.286,0.185,0.09999999999999998,0.06666666666666665,112,111,105,115,1
0.654,0.333,0.615,0.5,0.23333333333333328,0.7666666666666666,111,111,108,105,0
0.227,0.241,0.462,0.52,0.19999999999999996,0.4666666666666667,107,115,105,105,0
0.68,0.556,0.821,0.609,0.7,0.5666666666666667,114,109,117,107,1
0.704,0.407,0.615,0.269,0.9666666666666667,0.7333333333333334,111,109,112,115,1
0.741,0.462,0.571,0.5,0.9,0.033333333333333326,112,105,111,111,1
0.654,0.308,0.217,0.241,0.3666666666666667,0.19999999999999996,112,111,106,115,1
0.731,0.577,0.731,0.667,0.6,1.0,108,103,118,112,0
0.593,0.519,0.391,0.276,0.8333333333333334,0.6666666666666667,114,113,109,117,0
0.481,0.333,0.821,0.5,0.6333333333333333,0.43333333333333335,100,104,111,106,0
0.571,0.481,0.222,0.259,0.033333333333333326,0.5333333333333333,111,111,101,111,1
0.231,0.207,0.615,0.259,0.8666666666666667,0.7333333333333334,102,113,112,115,1
0.538,0.346,0.821,0.583,0.4,0.5666666666666667,105,108,117,107,0
0.714,0.44,0.64,0.276,0.9333333333333333,0.33333333333333337,112,110,116,115,0
0.586,0.44,0.786,0.462,0.09999999999999998,0.1333333333333333,112,111,115,112,0
0.464,0.346,0.692,0.556,0.16666666666666663,0.7,104,107,114,109,0
0.714,0.407,0.286,0.179,0.9666666666666667,0.06666666666666665,112,109,105,115,1
0.75,0.462,0.667,0.308,0.9,0.3666666666666667,112,105,111,111,1
0.462,0.538,0.222,0.25,0.4666666666666667,0.5333333333333333,105,105,101,111,0
0.63,0.333,0.464,0.333,0.23333333333333328,0.6333333333333333,111,111,100,103,1
0.64,0.3,0.821,0.52,0.33333333333333337,0.43333333333333335,116,115,111,105,0
0.217,0.233,0.704,0.192,0.19999999999999996,0.30000000000000004,106,115,109,109,0
0.733,0.44,0.615,0.517,0.5,0.7666666666666666,112,110,108,105,1
0.577,0.429,0.391,0.3,0.2666666666666667,0.6666666666666667,112,115,110,117,1
0.615,0.25,0.704,0.577,0.7333333333333334,0.6,112,115,108,103,1
0.519,0.346,0.704,0.222,0.4,0.30000000000000004,105,108,109,109,1
0.731,0.679,0.786,0.481,1.0,0.1333333333333333,119,111,115,112,0
0.571,0.519,0.567,0.44,0.8333333333333334,0.09999999999999998,114,113,112,111,0
0.448,0.346,0.704,0.556,0.16666666666666663,0.6,104,107,108,103,1
0.724,0.407,0.586,0.481,0.9666666666666667,0.033333333333333326,112,110,111,111,1
0.815,0.586,0.821,0.6,0.8,0.5666666666666667,114,108,117,107,0
0.667,0.296,0.464,0.321,0.3666666666666667,0.6333333333333333,111,111,100,103,1
0.821,0.538,0.69,0.44,0.43333333333333335,0.9333333333333333,111,105,112,110,1
0.444,0.538,0.692,0.571,0.4666666666666667,0.7,105,105,114,109,0
0.208,0.233,0.759,0.462,0.19999999999999996,0.9,106,115,112,105,0
0.615,0.5,0.391,0.29,0.7666666666666666,0.6666666666666667,108,105,110,117,1
0.679,0.296,0.222,0.276,0.3666666666666667,0.5333333333333333,111,111,101,110,1
0.259,0.207,0.704,0.214,0.8666666666666667,0.30000000000000004,102,113,109,108,0
0.536,0.346,0.552,0.519,0.4,0.8333333333333334,105,108,114,113,0
0.704,0.679,0.567,0.462,1.0,0.09999999999999998,118,111,112,112,1
0.429,0.538,0.704,0.536,0.4666666666666667,0.6,105,105,108,103,0
0.643,0.333,0.828,0.538,0.23333333333333328,0.43333333333333335,111,111,111,106,0
0.467,0.346,0.586,0.464,0.16666666666666663,0.033333333333333326,104,107,111,111,1
0.286,0.172,0.391,0.281,0.06666666666666665,0.6666666666666667,106,115,110,118,0
0.593,0.429,0.786,0.5,0.2666666666666667,0.1333333333333333,113,115,115,111,1
0.733,0.407,0.615,0.3,0.9666666666666667,0.33333333333333337,112,110,116,114,1
0.63,0.5,0.69,0.423,0.7666666666666666,0.9333333333333333,109,105,112,111,0
0.63,0.25,0.821,0.615,0.7333333333333334,0.5666666666666667,112,115,116,107,0
0.759,0.481,0.692,0.586,0.9,0.7,112,105,114,109,1
0.2,0.233,0.464,0.31,0.19999999999999996,0.6333333333333333,106,114,100,103,0
0.786,0.586,0.552,0.536,0.8,0.8333333333333334,113,108,114,113,1
0.586,0.448,0.821,0.63,0.033333333333333326,0.5666666666666667,111,111,117,107,0
0.517,0.346,0.828,0.556,0.4,0.43333333333333335,105,108,111,106,1
0.615,0.29,0.704,0.552,0.33333333333333337,0.6,116,114,107,103,0
0.276,0.172,0.69,0.444,0.06666666666666665,0.9333333333333333,106,115,112,111,0
0.607,0.429,0.742,0.407,0.2666666666666667,0.9666666666666667,113,114,112,110,1
0.607,0.25,0.391,0.303,0.7333333333333334,0.6666666666666667,112,115,110,117,0
0.69,0.296,0.552,0.517,0.3666666666666667,0.8333333333333334,111,111,113,113,0
0.25,0.207,0.767,0.481,0.8666666666666667,0.9,102,113,112,105,0
0.704,0.567,0.567,0.444,0.6,0.09999999999999998,107,103,112,112,1
0.464,0.333,0.621,0.333,0.6333333333333333,0.23333333333333328,100,103,111,111,1
0.192,0.233,0.533,0.346,0.19999999999999996,0.4,105,114,105,108,0
0.692,0.567,0.484,0.346,0.7,0.16666666666666663,114,109,104,107,1
0.786,0.483,0.793,0.586,0.1333333333333333,0.8,115,111,113,108,0
0.742,0.44,0.414,0.538,0.5,0.4666666666666667,113,110,104,105,0
0.567,0.448,0.828,0.536,0.033333333333333326,0.43333333333333335,111,111,111,106,1
0.222,0.267,0.593,0.29,0.5333333333333333,0.33333333333333337,101,111,116,114,0
0.704,0.241,0.667,0.296,0.30000000000000004,0.3666666666666667,109,108,111,111,1
0.714,0.679,0.742,0.393,1.0,0.9666666666666667,118,111,112,110,1
0.821,0.643,0.586,0.25,0.5666666666666667,0.7333333333333334,117,107,113,116,1
0.621,0.429,0.69,0.464,0.2666666666666667,0.9333333333333333,113,114,112,111,0
0.607,0.5,0.267,0.172,0.7666666666666666,0.06666666666666665,108,106,106,115,1
0.391,0.324,0.793,0.6,0.6666666666666667,0.8,110,118,113,108,0
0.767,0.5,0.567,0.429,0.9,0.09999999999999998,112,105,111,112,0
0.714,0.567,0.552,0.533,0.6,0.8333333333333334,108,103,114,113,1
0.704,0.567,0.483,0.333,0.7,0.6333333333333333,115,110,100,103,1
0.484,0.333,0.621,0.321,0.16666666666666663,0.23333333333333328,104,107,111,111,1
0.719,0.44,0.742,0.379,0.5,0.9666666666666667,113,110,112,110,1
0.581,0.448,0.214,0.267,0.033333333333333326,0.5333333333333333,111,111,102,111,0
0.714,0.241,0.828,0.643,0.30000000000000004,0.5666666666666667,109,108,117,107,0
0.533,0.37,0.185,0.233,0.4,0.19999999999999996,105,107,105,114,1
0.593,0.312,0.621,0.31,0.33333333333333337,0.23333333333333328,116,114,111,111,1
0.759,0.483,0.828,0.517,0.1333333333333333,0.43333333333333335,115,112,112,107,1
0.267,0.167,0.724,0.679,0.06666666666666665,1.0,105,115,119,111,0
0.6,0.429,0.414,0.556,0.2666666666666667,0.4666666666666667,113,115,105,105,1
0.586,0.241,0.241,0.207,0.7333333333333334,0.8666666666666667,113,116,102,113,1
0.375,0.324,0.667,0.286,0.6666666666666667,0.3666666666666667,110,118,111,111,0
0.742,0.5,0.552,0.516,0.9,0.8333333333333334,112,106,113,113,0
0.214,0.29,0.6,0.241,0.5333333333333333,0.7333333333333334,102,111,113,116,0
0.69,0.483,0.714,0.567,0.9333333333333333,0.7,113,110,115,109,0
0.724,0.567,0.241,0.2,0.6,0.8666666666666667,108,103,102,113,1
0.483,0.323,0.607,0.312,0.6333333333333333,0.33333333333333337,100,103,116,114,1
0.828,0.655,0.5,0.333,0.5666666666666667,0.16666666666666663,117,107,104,107,0
0.185,0.226,0.793,0.613,0.19999999999999996,0.8,105,114,114,108,0
0.621,0.5,0.742,0.367,0.7666666666666666,0.9666666666666667,108,105,112,111,1
0.36,0.324,0.5,0.357,0.6666666666666667,0.16666666666666663,110,118,104,107,0
0.69,0.241,0.727,0.44,0.30000000000000004,0.5,109,108,113,110,1
0.724,0.69,0.414,0.536,1.0,0.4666666666666667,119,111,105,105,1
0.767,0.483,0.567,0.448,0.1333333333333333,0.09999999999999998,115,112,112,112,1
0.613,0.429,0.258,0.167,0.2666666666666667,0.06666666666666665,113,114,105,115,1
0.207,0.29,0.8,0.655,0.5333333333333333,0.5666666666666667,102,111,117,107,0
0.241,0.194,0.179,0.226,0.8666666666666667,0.19999999999999996,102,113,105,114,1
0.828,0.5,0.414,0.517,0.43333333333333335,0.4666666666666667,112,107,105,105,1
0.548,0.37,0.6,0.267,0.4,0.7333333333333334,106,107,113,116,1
0.667,0.483,0.7,0.241,0.9333333333333333,0.30000000000000004,113,111,108,108,1
0.733,0.567,0.667,0.31,0.6,0.3666666666666667,108,103,111,111,1
0.621,0.3,0.552,0.531,0.23333333333333328,0.8333333333333334,111,111,113,113,1
0.714,0.581,0.727,0.423,0.7,0.5,115,109,113,110,1
0.793,0.625,0.562,0.448,0.8,0.033333333333333326,113,108,111,112,1
0.346,0.324,0.567,0.433,0.6666666666666667,0.09999999999999998,110,118,112,113,1
0.733,0.69,0.633,0.5,1.0,0.7666666666666666,119,111,109,105,1
0.5,0.323,0.742,0.355,0.6333333333333333,0.9666666666666667,100,103,112,111,0
0.607,0.303,0.5,0.379,0.33333333333333337,0.16666666666666663,115,114,105,107,0
0.774,0.483,0.719,0.5,0.1333333333333333,0.9,115,112,112,106,0
0.719,0.517,0.562,0.37,0.9,0.4,112,106,106,107,1
0.2,0.29,0.484,0.323,0.5333333333333333,0.6333333333333333,102,111,100,103,1
0.267,0.194,0.562,0.433,0.8666666666666667,0.033333333333333326,102,112,111,112,0
0.7,0.233,0.414,0.5,0.30000000000000004,0.4666666666666667,108,108,104,105,0
0.833,0.5,0.625,0.429,0.43333333333333335,0.2666666666666667,111,106,113,114,1
0.742,0.567,0.8,0.667,0.6,0.5666666666666667,108,102,117,107,0
0.552,0.515,0.258,0.161,0.8333333333333334,0.06666666666666665,113,113,105,115,1
0.633,0.3,0.677,0.483,0.23333333333333328,0.9333333333333333,111,111,113,110,1
0.179,0.219,0.75,0.483,0.19999999999999996,0.1333333333333333,105,114,115,112,0
0.727,0.407,0.742,0.69,0.5,1.0,113,110,119,111,1
0.8,0.625,0.6,0.258,0.8,0.7333333333333334,114,108,113,116,1
0.37,0.324,0.172,0.219,0.6666666666666667,0.19999999999999996,110,118,105,114,0
0.586,0.303,0.724,0.581,0.33333333333333337,0.7,115,114,115,109,1
0.5,0.4,0.667,0.3,0.16666666666666663,0.3666666666666667,105,107,111,111,1
0.562,0.452,0.735,0.407,0.033333333333333326,0.5,112,112,113,110,0
0.258,0.194,0.258,0.156,0.8666666666666667,0.06666666666666665,102,113,105,116,1
0.742,0.667,0.625,0.414,1.0,0.2666666666666667,118,111,113,114,1
0.567,0.419,0.677,0.467,0.09999999999999998,0.9333333333333333,112,113,113,111,1
0.8,0.677,0.727,0.517,0.5666666666666667,0.9,116,107,113,106,1
0.75,0.5,0.414,0.516,0.1333333333333333,0.4666666666666667,115,112,105,105,1
0.357,0.324,0.562,0.357,0.6666666666666667,0.4,110,118,106,108,0
0.667,0.29,0.6,0.25,0.3666666666666667,0.7333333333333334,110,111,113,116,1
0.677,0.233,0.839,0.5,0.30000000000000004,0.43333333333333335,108,108,111,107,0
0.719,0.567,0.6,0.303,0.6,0.33333333333333337,108,102,115,114,1
0.484,0.312,0.567,0.515,0.6333333333333333,0.8333333333333334,100,103,114,113,0
0.172,0.242,0.645,0.3,0.19999999999999996,0.23333333333333328,105,114,111,111,0
0.724,0.562,0.633,0.484,0.7,0.7666666666666666,115,110,109,105,1
0.515,0.4,0.226,0.29,0.16666666666666663,0.5333333333333333,105,106,103,111,0
0.806,0.625,0.742,0.375,0.8,0.9666666666666667,114,108,112,111,1
0.345,0.324,0.258,0.152,0.6666666666666667,0.06666666666666665,110,118,105,116,1
0.226,0.312,0.727,0.5,0.5333333333333333,0.9,103,111,112,106,1
0.677,0.29,0.545,0.452,0.3666666666666667,0.033333333333333326,110,111,112,112,0
0.281,0.194,0.469,0.312,0.8666666666666667,0.6333333333333333,103,113,100,103,1
0.75,0.667,0.677,0.452,1.0,0.9333333333333333,118,111,113,111,0
0.414,0.5,0.562,0.379,0.4666666666666667,0.4,105,105,106,108,0
0.806,0.677,0.645,0.323,0.5666666666666667,0.23333333333333328,116,106,111,111,1
0.6,0.294,0.581,0.419,0.33333333333333337,0.09999999999999998,115,115,112,113,1
0.733,0.562,0.625,0.4,0.7,0.2666666666666667,115,110,113,114,0
0.758,0.5,0.735,0.429,0.1333333333333333,0.5,115,112,113,110,0
0.633,0.469,0.656,0.233,0.7666666666666666,0.30000000000000004,109,106,108,108,1
0.6,0.242,0.727,0.567,0.7333333333333334,0.6,113,116,108,103,0
0.839,0.516,0.567,0.529,0.43333333333333335,0.8333333333333334,112,107,114,113,1
0.167,0.242,0.742,0.364,0.19999999999999996,0.9666666666666667,105,114,112,111,1
0.812,0.625,0.5,0.4,0.8,0.16666666666666663,114,108,105,106,0
0.545,0.469,0.742,0.353,0.033333333333333326,0.9666666666666667,112,112,112,111,1
0.25,0.312,0.812,0.677,0.5333333333333333,0.5666666666666667,103,111,116,107,0
0.656,0.29,0.727,0.667,0.3666666666666667,1.0,111,111,118,112,0
0.303,0.194,0.735,0.448,0.8666666666666667,0.5,103,113,113,110,0
0.562,0.4,0.727,0.581,0.4,0.6,107,108,108,103,1
0.677,0.469,0.367,0.324,0.9333333333333333,0.6666666666666667,113,111,110,118,1
0.567,0.514,0.656,0.226,0.8333333333333334,0.30000000000000004,113,113,108,109,1
0.469,0.303,0.581,0.406,0.6333333333333333,0.09999999999999998,100,104,112,113,1
0.4,0.5,0.258,0.147,0.4666666666666667,0.06666666666666665,104,105,105,116,0
0.645,0.312,0.625,0.419,0.23333333333333328,0.2666666666666667,112,112,113,114,1
0.613,0.294,0.735,0.5,0.33333333333333337,0.1333333333333333,115,115,115,112,0
0.844,0.516,0.71,0.562,0.43333333333333335,0.7,112,106,115,110,1
0.194,0.242,0.5,0.419,0.19999999999999996,0.16666666666666663,105,114,105,106,1
0.788,0.625,0.727,0.484,0.8,0.9,114,108,112,106,1
0.367,0.314,0.656,0.312,0.6666666666666667,0.23333333333333328,110,118,112,111,1
0.727,0.469,0.735,0.467,0.9,0.5,112,106,113,110,0
0.559,0.469,0.581,0.242,0.033333333333333326,0.7333333333333334,111,112,113,117,0
0.636,0.29,0.688,0.469,0.3666666666666667,0.9333333333333333,111,111,113,111,0
0.656,0.219,0.727,0.562,0.30000000000000004,0.6,108,109,108,103,1
0.581,0.394,0.594,0.294,0.09999999999999998,0.33333333333333337,112,113,115,114,1
0.485,0.303,0.242,0.312,0.6333333333333333,0.5333333333333333,100,104,103,111,0
0.387,0.5,0.727,0.677,0.4666666666666667,1.0,105,106,118,111,1
0.625,0.406,0.812,0.688,0.2666666666666667,0.5666666666666667,113,114,116,107,0
0.742,0.343,0.576,0.4,0.9666666666666667,0.4,112,111,107,108,1
0.645,0.469,0.581,0.514,0.7666666666666666,0.8333333333333334,110,106,114,113,1
0.848,0.516,0.656,0.469,0.43333333333333335,0.7666666666666666,112,106,110,106,0
0.688,0.485,0.406,0.5,0.9333333333333333,0.4666666666666667,113,111,105,106,1
0.727,0.545,0.656,0.303,0.6,0.23333333333333328,108,103,112,112,1
0.219,0.242,0.294,0.194,0.19999999999999996,0.8666666666666667,105,113,103,113,0
0.71,0.545,0.735,0.516,0.7,0.1333333333333333,115,111,115,112,0
0.5,0.406,0.727,0.656,0.16666666666666663,1.0,105,106,118,112,1
0.387,0.314,0.242,0.333,0.6666666666666667,0.5333333333333333,111,118,103,111,0
0.706,0.469,0.581,0.265,0.9,0.7333333333333334,112,106,114,117,1
0.543,0.469,0.618,0.29,0.033333333333333326,0.3666666666666667,112,112,111,111,0
0.594,0.394,0.812,0.697,0.09999999999999998,0.5666666666666667,112,113,117,107,0
0.258,0.171,0.594,0.286,0.06666666666666665,0.33333333333333337,106,116,115,115,0
0.606,0.406,0.581,0.5,0.2666666666666667,0.8333333333333334,113,115,113,113,0
0.794,0.625,0.735,0.484,0.8,0.5,114,108,113,109,1
0.294,0.219,0.576,0.387,0.8666666666666667,0.4,103,113,106,108,0
0.667,0.219,0.471,0.303,0.30000000000000004,0.6333333333333333,108,109,101,104,0
0.824,0.516,0.594,0.306,0.43333333333333335,0.33333333333333337,112,107,115,115,0
0.735,0.545,0.514,0.406,0.6,0.16666666666666663,108,103,105,106,0
0.406,0.485,0.528,0.469,0.4666666666666667,0.033333333333333326,105,106,112,112,1
0.735,0.531,0.727,0.636,0.1333333333333333,1.0,115,112,118,112,0
0.25,0.171,0.576,0.394,0.06666666666666665,0.09999999999999998,106,116,112,113,1
0.75,0.343,0.688,0.545,0.9666666666666667,0.7,111,111,115,111,1
0.656,0.485,0.812,0.706,0.7666666666666666,0.5666666666666667,110,106,117,108,1
0.714,0.469,0.697,0.485,0.9,0.9333333333333333,112,106,113,111,0
0.242,0.353,0.375,0.314,0.5333333333333333,0.6666666666666667,104,112,112,119,0
0.618,0.312,0.735,0.469,0.3666666666666667,0.5,111,111,113,110,0
0.286,0.219,0.514,0.424,0.8666666666666667,0.16666666666666663,103,113,106,106,1
0.576,0.406,0.8,0.625,0.4,0.8,107,107,114,108,1
0.581,0.514,0.212,0.242,0.8333333333333334,0.19999999999999996,113,113,105,114,1
0.688,0.529,0.471,0.324,0.7,0.6333333333333333,115,111,101,103,1
0.581,0.257,0.656,0.294,0.7333333333333334,0.23333333333333328,113,116,112,112,1
0.528,0.455,0.647,0.219,0.033333333333333326,0.30000000000000004,111,112,108,109,1
0.576,0.382,0.594,0.514,0.09999999999999998,0.8333333333333334,112,113,114,113,0
0.424,0.485,0.375,0.333,0.4666666666666667,0.6666666666666667,105,106,112,119,1
0.273,0.171,0.812,0.686,0.06666666666666665,0.5666666666666667,106,116,117,108,1
0.588,0.406,0.212,0.235,0.2666666666666667,0.19999999999999996,113,115,105,114,1
0.758,0.343,0.8,0.516,0.9666666666666667,0.43333333333333335,112,111,112,107,1
0.667,0.485,0.594,0.324,0.7666666666666666,0.33333333333333337,110,106,115,115,0
0.727,0.647,0.694,0.469,1.0,0.9,118,112,111,106,0
0.714,0.545,0.235,0.353,0.6,0.5333333333333333,108,103,105,112,1
0.471,0.314,0.735,0.485,0.6333333333333333,0.5,101,103,113,110,1
0.656,0.286,0.697,0.529,0.23333333333333328,0.7,112,112,115,110,1
0.714,0.531,0.514,0.412,0.1333333333333333,0.16666666666666663,115,112,105,106,1
0.8,0.606,0.697,0.5,0.8,0.9333333333333333,114,108,113,111,0
0.375,0.324,0.765,0.343,0.6666666666666667,0.9666666666666667,112,118,111,111,0
0.541,0.455,0.306,0.219,0.033333333333333326,0.8666666666666667,111,112,103,113,1
0.235,0.343,0.722,0.531,0.5333333333333333,0.1333333333333333,104,112,115,112,1
0.6,0.312,0.441,0.485,0.3666666666666667,0.4666666666666667,111,111,105,106,0
0.588,0.406,0.667,0.286,0.4,0.23333333333333328,107,107,112,112,1
0.559,0.382,0.8,0.5,0.09999999999999998,0.43333333333333335,112,113,112,107,0
0.594,0.342,0.647,0.485,0.33333333333333337,0.7666666666666666,115,115,110,106,0
0.294,0.171,0.212,0.229,0.06666666666666665,0.19999999999999996,106,116,105,114,1
0.6,0.406,0.694,0.485,0.2666666666666667,0.9,113,115,112,106,0
0.594,0.257,0.647,0.212,0.7333333333333334,0.30000000000000004,114,116,107,109,1
0.812,0.667,0.722,0.545,0.5666666666666667,0.6,117,108,108,103,1
0.735,0.471,0.697,0.514,0.5,0.7,113,110,115,111,0
0.257,0.343,0.6,0.406,0.5333333333333333,0.4,104,112,107,107,0
0.583,0.312,0.606,0.257,0.3666666666666667,0.7333333333333334,110,111,114,117,1
0.706,0.647,0.8,0.515,1.0,0.43333333333333335,118,112,112,107,1
0.697,0.514,0.722,0.515,0.9333333333333333,0.1333333333333333,113,110,115,112,1
0.594,0.526,0.697,0.528,0.8333333333333334,0.7,114,113,115,111,1
0.486,0.314,0.647,0.5,0.6333333333333333,0.7666666666666666,101,103,110,106,1
0.441,0.5,0.306,0.212,0.4666666666666667,0.8666666666666667,105,106,103,113,1
0.576,0.342,0.778,0.606,0.33333333333333337,0.8,115,115,113,108,0
0.514,0.4,0.647,0.206,0.16666666666666663,0.30000000000000004,105,106,108,109,1
0.364,0.324,0.553,0.455,0.6666666666666667,0.033333333333333326,112,118,111,112,0
0.543,0.382,0.694,0.5,0.09999999999999998,0.9,112,113,112,106,0
0.818,0.667,0.595,0.312,0.5666666666666667,0.3666666666666667,117,108,110,111,1
0.667,0.278,0.606,0.25,0.23333333333333328,0.7333333333333334,112,113,114,116,1
0.212,0.222,0.583,0.406,0.19999999999999996,0.2666666666666667,105,114,113,115,0
0.714,0.471,0.314,0.171,0.5,0.06666666666666665,113,110,106,115,1
0.353,0.324,0.559,0.342,0.6666666666666667,0.33333333333333337,112,118,115,115,1
0.647,0.2,0.706,0.514,0.30000000000000004,0.9333333333333333,108,109,113,110,0
0.6,0.424,0.25,0.343,0.4,0.5333333333333333,107,107,104,112,1
0.714,0.647,0.314,0.167,1.0,0.06666666666666665,118,112,106,115,0
0.5,0.314,0.528,0.4,0.6333333333333333,0.16666666666666663,101,103,105,106,1
0.457,0.5,0.778,0.618,0.4666666666666667,0.8,106,106,114,108,0
0.676,0.278,0.206,0.222,0.23333333333333328,0.19999999999999996,113,113,105,114,1
0.722,0.5,0.722,0.529,0.1333333333333333,0.6,115,112,108,103,1
0.765,0.361,0.824,0.667,0.9666666666666667,0.5666666666666667,111,110,117,108,1
0.553,0.471,0.611,0.424,0.033333333333333326,0.4,111,112,108,107,1
0.306,0.206,0.778,0.629,0.8666666666666667,0.8,103,113,114,108,1
0.706,0.528,0.595,0.303,0.9333333333333333,0.3666666666666667,112,110,110,111,1
