date,home_team,home_team_id,home_team_score,away_team,away_team_id,away_team_score,is_home_winner,home_team_wins,home_team_loses,home_team_points_per_game,home_team_points_against_per_game,away_team_wins,away_team_loses,away_team_points_per_game,away_team_points_against_per_game
2019-01-16,Golden State,21,147,New Orleans,30,140,1,30,14,114.33333333333333,108.18888888888888,21,23,113.38888888888889,111.23333333333333
2019-01-16,Houston,29,142,Brooklyn,4,145,0,25,18,107.77272727272727,105.70454545454545,22,23,107.24782608695654,107.91304347826087
2019-01-16,LA Clippers,22,109,Utah,18,129,0,24,19,111.72272727272728,110.76818181818182,24,21,104.49565217391304,101.73043478260868
2019-01-16,Memphis,28,101,Milwaukee,10,111,0,19,24,97.60454545454546,99.57727272727271,31,12,114.07727272727271,104.30454545454545
2019-01-16,Portland,17,129,Cleveland,6,112,1,26,19,108.39565217391304,106.56521739130434,9,35,99.41111111111111,109.73333333333333
2019-01-17,Charlotte,13,114,Sacramento,23,95,1,20,23,108.5090909090909,108.2409090909091,23,21,111.08888888888889,111.86666666666666
2019-01-17,Denver,19,135,Chicago,9,105,1,29,14,106.93181818181819,102.91363636363636,10,34,97.66666666666667,107.4
2019-01-17,Indiana,7,96,Philadelphia,5,120,0,29,14,105.51818181818182,99.67272727272729,29,16,111.8913043478261,109.01304347826085
2019-01-17,Oklahoma City,16,128,LA Lakers,25,138,0,26,17,109.4909090909091,104.76363636363637,24,21,107.9,107.01739130434783
2019-01-17,Toronto,1,111,Phoenix,24,109,1,33,13,110.43829787234041,105.3808510638298,11,34,102.6304347826087,111.08695652173913
2019-01-17,Washington,14,101,New York,3,100,1,18,26,109.95555555555555,113.27777777777777,10,33,103.82727272727271,112.10454545454546
2019-01-18,Boston,2,122,Memphis,28,116,1,26,18,108.28888888888889,102.32222222222222,19,25,97.62222222222222,99.78888888888889
2019-01-18,Detroit,8,98,Miami,11,93,1,19,24,103.47272727272728,106.08636363636364,21,21,102.73720930232558,102.62093023255814
2019-01-18,LA Clippers,22,94,Golden State,21,112,0,24,20,111.61111111111111,111.11111111111111,31,14,115.06521739130434,108.85652173913044
2019-01-18,Minnesota,20,113,San Antonio,26,116,0,21,23,107.9888888888889,108.42222222222222,26,20,108.33191489361701,105.89574468085105
2019-01-18,Orlando,15,115,Brooklyn,4,117,0,19,25,100.24444444444444,104.1,23,23,108.11063829787234,108.55319148936171
2019-01-18,Portland,17,128,New Orleans,30,112,1,27,19,108.77659574468085,106.71702127659574,21,24,113.96521739130436,112.01739130434783
2019-01-18,Utah,18,115,Cleveland,6,99,1,25,21,104.9531914893617,101.7936170212766,9,36,99.64782608695653,110.2
2019-01-19,Atlanta,12,105,Boston,2,113,0,14,30,106.46666666666667,114.18888888888888,27,18,108.64347826086956,102.61739130434783
2019-01-19,Chicago,9,103,Miami,11,117,0,10,35,97.76086956521739,108.05652173913042,21,22,102.44090909090909,102.4590909090909
2019-01-19,Charlotte,13,135,Phoenix,24,115,1,21,23,108.6,107.94444444444444,11,35,102.75319148936171,111.12765957446808
2019-01-19,Denver,19,124,Cleveland,6,102,1,30,14,107.54444444444445,102.93333333333334,9,37,99.62978723404254,110.26170212765958
2019-01-19,Detroit,8,101,Sacramento,23,103,0,20,24,103.35555555555555,105.81111111111112,23,22,110.76086956521739,111.90434782608695
2019-01-19,Houston,29,138,LA Lakers,25,134,1,25,19,108.53333333333333,106.52222222222223,25,21,108.54893617021277,107.46382978723405
2019-01-19,Indiana,7,111,Dallas,27,99,1,29,15,105.23333333333333,100.1,20,24,106.4,106.13333333333334
2019-01-19,Orlando,15,108,Milwaukee,10,118,0,19,26,100.55217391304349,104.33478260869566,32,12,113.97777777777777,104.2
2019-01-19,Philadelphia,5,115,Oklahoma City,16,117,0,30,16,111.9531914893617,108.71063829787235,26,18,109.9,105.44444444444444
2019-01-19,Toronto,1,119,Memphis,28,90,1,34,13,110.42083333333335,105.425,19,26,98.04347826086956,100.21304347826087
2019-01-20,Indiana,7,120,Charlotte,13,95,1,30,15,105.3913043478261,100.03478260869564,22,23,109.13478260869564,108.09130434782608
2019-01-20,Minnesota,20,116,Phoenix,24,114,1,21,24,108.0782608695652,108.52173913043478,11,36,102.925,111.58333333333333
2019-01-20,San Antonio,26,95,LA Clippers,22,103,0,27,20,108.42083333333335,106.05416666666667,24,21,111.26086956521739,111.13478260869564
2019-01-21,Atlanta,12,103,Orlando,15,122,0,14,31,106.4608695652174,114.14782608695653,19,27,100.70425531914893,104.60851063829786
2019-01-21,Boston,2,107,Miami,11,99,1,28,18,108.72340425531915,102.69361702127658,22,22,102.8,102.42222222222222
2019-01-21,Brooklyn,4,123,Sacramento,23,94,1,24,23,108.2375,108.74166666666667,24,22,110.6,111.58297872340427
2019-01-21,Cleveland,6,88,Chicago,9,104,0,9,38,99.66666666666667,110.53333333333335,10,36,97.88723404255319,108.22765957446808
2019-01-21,LA Lakers,25,111,Golden State,21,130,0,25,22,108.9875,108.09166666666665,32,14,114.9340425531915,108.53829787234044
2019-01-21,Memphis,28,85,New Orleans,30,105,0,19,27,97.79148936170212,100.66595744680852,21,25,113.86595744680851,112.29148936170212
2019-01-21,Milwaukee,10,116,Dallas,27,106,1,33,12,114.0782608695652,104.29565217391303,20,25,106.19565217391305,106.17826086956521
2019-01-21,New York,3,109,Oklahoma City,16,127,0,10,34,103.77777777777777,111.87777777777778,27,18,110.0391304347826,105.6304347826087
2019-01-21,Philadelphia,5,121,Houston,29,93,1,30,17,112.07916666666665,108.8625,26,19,109.17826086956521,107.16956521739131
2019-01-21,Utah,18,104,Portland,17,109,0,26,21,105.13333333333333,101.72916666666667,28,19,109.12916666666668,106.73333333333335
2019-01-21,Washington,14,101,Detroit,8,87,1,19,26,109.80434782608695,112.90869565217392,20,25,103.30869565217391,105.70434782608697
2019-01-22,Dallas,27,106,LA Clippers,22,98,1,20,26,106.14468085106384,106.41489361702128,25,21,111.01489361702127,110.74468085106383
2019-01-22,Oklahoma City,16,123,Portland,17,114,1,28,18,110.38297872340425,105.67446808510638,29,19,109.1734693877551,106.68979591836735
2019-01-22,Phoenix,24,91,Minnesota,20,118,0,11,37,103.14285714285714,111.69183673469387,22,24,108.28936170212765,108.66382978723404
2019-01-22,Toronto,1,120,Sacramento,23,105,1,35,13,110.55102040816327,105.05714285714286,24,23,110.21250000000002,111.8
2019-01-23,Boston,2,123,Cleveland,6,103,1,29,18,108.6375,102.55416666666667,9,39,99.39795918367346,110.38979591836735
2019-01-23,Brooklyn,4,114,Orlando,15,110,1,25,23,108.4734693877551,108.35510204081632,20,27,101.10833333333335,104.52500000000002
2019-01-23,Chicago,9,101,Atlanta,12,121,0,11,36,97.99583333333332,107.77916666666665,14,32,106.32553191489362,114.35106382978724
2019-01-23,Indiana,7,110,Toronto,1,106,1,31,15,105.65957446808511,99.94468085106384,36,13,110.68,105.0
2019-01-23,Memphis,28,107,Charlotte,13,118,0,19,28,97.57083333333333,100.74166666666667,22,24,108.78936170212765,108.32340425531915
2019-01-23,Miami,11,99,LA Clippers,22,111,0,22,23,102.64782608695653,102.58695652173913,25,22,110.78749999999998,110.6375
2019-01-23,New Orleans,30,94,Detroit,8,98,0,22,25,113.74166666666667,111.75833333333333,20,26,102.91489361702128,105.6
2019-01-23,New York,3,110,Houston,29,114,0,10,35,103.80869565217391,112.22173913043478,26,20,108.77446808510639,107.35957446808511
2019-01-23,Philadelphia,5,122,San Antonio,26,120,1,31,17,112.21020408163265,108.45102040816327,27,21,108.15102040816326,106.01020408163265
2019-01-23,Utah,18,114,Denver,19,108,1,26,22,105.07346938775511,101.89591836734694,31,14,107.85217391304347,102.9217391304348
2019-01-24,LA Lakers,25,105,Minnesota,20,120,0,25,23,109.05714285714286,108.45102040816327,23,24,108.40000000000002,108.21250000000002
2019-01-24,Oklahoma City,16,122,New Orleans,30,116,1,29,18,110.65833333333335,105.88333333333333,22,26,113.33265306122449,111.41020408163266
2019-01-24,Phoenix,24,106,Portland,17,120,0,11,38,102.88,111.8,29,20,109.2,106.98
2019-01-24,Washington,14,118,Golden State,21,126,0,20,26,109.58936170212766,112.31914893617021,33,14,115.27500000000002,108.54166666666667
2019-01-25,Brooklyn,4,109,New York,3,99,1,26,23,108.62,108.42,10,36,103.8936170212766,112.18085106382979
2019-01-25,Chicago,9,101,LA Clippers,22,106,0,11,37,98.03877551020408,108.03673469387755,26,22,110.73673469387757,110.33877551020409
2019-01-25,Cleveland,6,94,Miami,11,100,0,9,40,99.42,110.6,22,24,102.57234042553192,102.70000000000002
2019-01-25,Dallas,27,106,Detroit,8,101,1,21,26,106.19166666666668,106.19583333333333,21,26,102.79583333333335,105.29166666666667
2019-01-25,Denver,19,132,Phoenix,24,95,1,31,15,107.89148936170214,103.07872340425531,11,39,102.93725490196078,111.91176470588235
2019-01-25,Houston,29,121,Toronto,1,119,1,27,20,108.87916666666668,107.42083333333335,36,14,110.56666666666668,105.12745098039215
2019-01-25,Memphis,28,96,Sacramento,23,99,0,19,29,97.74081632653062,101.07959183673469,24,24,110.07959183673469,111.94081632653062
2019-01-25,Milwaukee,10,108,Charlotte,13,99,1,34,12,114.10212765957448,104.2936170212766,23,24,108.9375,108.25
2019-01-25,Orlando,15,91,Washington,14,95,0,20,28,101.24285714285713,104.76122448979592,20,27,109.72083333333335,112.60416666666667
2019-01-25,Utah,18,106,Minnesota,20,102,1,27,22,105.28,101.96,24,24,108.61836734693878,108.13673469387754
2019-01-26,Boston,2,111,Golden State,21,115,0,30,18,108.93469387755103,102.55306122448981,34,14,115.45306122448979,108.73469387755102
2019-01-26,Denver,19,126,Philadelphia,5,110,1,32,15,108.375,102.90833333333335,32,17,112.4,108.68
2019-01-26,Memphis,28,106,Indiana,7,103,1,19,30,97.68,100.94,32,15,105.75416666666668,99.99166666666667
2019-01-26,New Orleans,30,114,San Antonio,26,126,0,22,27,113.32,111.58,27,22,108.38,106.32
2019-01-26,Portland,17,120,Atlanta,12,111,1,30,20,109.44705882352942,106.92352941176469,15,32,106.58750000000002,114.0
2019-01-27,Chicago,9,101,Cleveland,6,104,0,11,38,98.08,107.92,9,41,99.3607843137255,110.31960784313726
2019-01-27,Dallas,27,120,Toronto,1,123,0,22,26,106.15102040816326,106.08979591836734,36,15,110.73461538461538,105.3923076923077
2019-01-27,Houston,29,103,Orlando,15,98,1,28,20,109.09795918367347,107.7,20,29,101.04,104.54
2019-01-27,LA Clippers,22,122,Sacramento,23,108,1,27,22,110.66,110.14,25,24,109.84,111.66
2019-01-27,LA Lakers,25,116,Phoenix,24,102,1,25,24,108.98,108.66,11,40,102.73846153846155,112.26923076923077
2019-01-27,Minnesota,20,111,Utah,18,125,0,24,25,108.48,108.1,28,22,105.24901960784314,101.92352941176469
2019-01-27,New York,3,97,Miami,11,106,0,10,37,103.77916666666665,112.09166666666665,23,24,102.49166666666667,102.47916666666667
2019-01-27,Oklahoma City,16,118,Milwaukee,10,112,1,30,18,110.79183673469389,106.0142857142857,35,12,113.96666666666665,104.14166666666665
2019-01-27,San Antonio,26,132,Washington,14,119,1,28,22,108.71176470588236,106.36666666666666,21,27,109.37142857142857,112.2061224489796
2019-01-28,Boston,2,112,Brooklyn,4,104,1,30,19,108.96,102.82,27,23,108.56078431372548,108.20392156862746
2019-01-28,Charlotte,13,101,New York,3,92,1,23,25,108.73877551020408,108.22244897959183,10,38,103.62244897959184,111.93877551020408
2019-01-28,Indiana,7,100,Golden State,21,132,0,32,16,105.65918367346939,100.10612244897959,35,14,115.46,108.8
2019-01-28,LA Clippers,22,118,Atlanta,12,123,0,28,22,110.78627450980392,110.08823529411765,15,33,106.68979591836735,114.09183673469387
2019-01-28,Memphis,28,92,Denver,19,95,0,20,30,97.79607843137254,101.0372549019608,33,15,108.66122448979591,103.02244897959184
2019-01-29,Brooklyn,4,122,Chicago,9,117,1,27,24,108.45384615384614,108.25,11,39,98.1058823529412,107.80784313725489
2019-01-29,Cleveland,6,116,Washington,14,113,1,10,41,99.36923076923077,110.12692307692306,21,28,109.54,112.58
2019-01-29,Detroit,8,105,Milwaukee,10,115,0,21,27,102.75714285714287,105.3530612244898,35,13,113.8530612244898,104.45714285714286
2019-01-29,Houston,29,116,New Orleans,30,121,0,29,20,108.98,107.48,22,28,113.32745098039216,111.82549019607842
2019-01-29,LA Lakers,25,105,Philadelphia,5,121,0,26,24,109.04117647058823,108.52745098039217,32,18,112.32745098039216,109.04117647058823
2019-01-29,Orlando,15,117,Oklahoma City,16,126,0,20,30,101.00588235294119,104.42941176470589,31,18,110.98,106.16
2019-01-29,San Antonio,26,126,Phoenix,24,124,1,29,22,109.17692307692307,106.61538461538461,11,41,102.76037735849056,112.32264150943396
2019-01-30,Boston,2,126,Charlotte,13,94,1,31,19,108.92941176470589,102.75686274509803,24,25,108.62,107.88
2019-01-30,Miami,11,89,Chicago,9,105,0,24,24,102.48367346938775,102.35714285714286,11,40,98.38076923076923,108.08846153846153
2019-01-30,Minnesota,20,99,Memphis,28,97,1,24,26,108.55882352941177,108.39803921568628,20,31,97.63461538461539,100.89615384615384
2019-01-30,New Orleans,30,99,Denver,19,105,0,23,28,113.39615384615384,111.88076923076923,34,15,108.4,102.82
2019-01-30,New York,3,90,Dallas,27,114,0,10,39,103.4,111.72,22,27,106.42,106.4
2019-01-30,Portland,17,132,Utah,18,105,1,31,20,109.56153846153846,106.98076923076923,29,22,105.58076923076922,102.16153846153847
2019-01-30,Sacramento,23,135,Atlanta,12,113,1,25,25,109.7529411764706,111.7843137254902,16,33,106.94,114.2
2019-01-30,Washington,14,107,Indiana,7,89,1,21,29,109.60196078431372,112.55490196078432,32,17,105.52,100.76
2019-01-31,Detroit,8,93,Dallas,27,89,1,21,28,102.74,105.52,23,27,106.55490196078432,106.07647058823531
2019-01-31,Golden State,21,104,Philadelphia,5,113,0,36,14,115.7607843137255,108.5843137254902,33,18,112.42692307692307,108.9
2019-01-31,LA Clippers,22,120,LA Lakers,25,123,0,28,23,110.99230769230768,110.33461538461539,26,25,108.93461538461537,108.79230769230769
2019-01-31,Orlando,15,107,Indiana,7,100,1,20,31,101.24230769230768,104.87692307692306,32,18,105.1392156862745,100.80196078431374
2019-01-31,San Antonio,26,117,Brooklyn,4,114,1,30,22,109.39245283018866,106.94905660377357,28,24,108.7490566037736,108.39245283018866
2019-01-31,Toronto,1,92,Milwaukee,10,105,0,37,15,110.96415094339623,105.61886792452829,36,13,113.9,104.46
2019-02-01,Charlotte,13,100,Memphis,28,92,1,24,26,108.2392156862745,108.19607843137256,20,32,97.66415094339624,100.81320754716982
2019-02-01,Denver,19,136,Houston,29,122,1,35,15,108.33333333333333,102.7078431372549,29,21,109.1078431372549,107.73333333333335
2019-02-01,Miami,11,102,Oklahoma City,16,118,0,24,25,102.26,102.44,32,18,111.18627450980392,106.3
2019-02-01,New York,3,99,Boston,2,113,0,10,40,103.15882352941175,111.7843137254902,32,19,109.22692307692309,102.59615384615384
2019-02-01,Utah,18,128,Atlanta,12,112,1,29,23,105.58490566037736,102.68679245283018,16,34,107.10392156862746,114.59019607843136
2019-02-02,Charlotte,13,125,Chicago,9,118,1,25,26,108.09615384615384,107.93076923076924,12,40,98.57358490566037,107.74150943396225
2019-02-02,Cleveland,6,98,Dallas,27,111,0,11,41,99.65094339622641,110.20566037735848,23,28,106.16538461538461,105.81538461538463
2019-02-02,Detroit,8,101,LA Clippers,22,111,0,22,28,102.51960784313725,105.12352941176471,28,24,111.1056603773585,110.59433962264151
2019-02-02,Golden State,21,115,LA Lakers,25,101,1,36,15,115.48846153846155,108.6576923076923,27,25,109.1943396226415,108.93018867924528
2019-02-02,Miami,11,88,Indiana,7,95,0,24,26,102.17450980392158,102.63725490196079,32,19,105.07307692307693,100.9076923076923
2019-02-02,Minnesota,20,106,Denver,19,107,0,25,26,108.36153846153846,108.1423076923077,36,15,108.8423076923077,103.06153846153846
2019-02-02,Orlando,15,102,Brooklyn,4,89,1,21,31,101.3754716981132,104.72075471698115,28,25,108.75185185185185,108.51111111111112
2019-02-02,Phoenix,24,112,Atlanta,12,118,0,11,42,103.12592592592593,112.51481481481481,16,35,107.13076923076923,114.84615384615384
2019-02-02,Sacramento,23,115,Philadelphia,5,108,1,26,25,110.18846153846154,111.82307692307693,34,18,112.4622641509434,108.83018867924528
2019-02-02,San Antonio,26,113,New Orleans,30,108,1,31,22,109.5074074074074,107.1,23,29,113.1622641509434,111.7679245283019
2019-02-02,Utah,18,98,Houston,29,125,0,30,23,105.98518518518519,102.78518518518518,29,22,109.29615384615386,108.21538461538461
2019-02-02,Washington,14,115,Milwaukee,10,131,0,22,29,109.58846153846153,112.08076923076922,37,13,113.73137254901961,104.1450980392157
2019-02-03,Boston,2,134,Oklahoma City,16,129,1,33,19,109.27169811320753,102.46603773584907,33,18,111.31923076923076,106.22307692307692
2019-02-03,New York,3,84,Memphis,28,96,0,10,41,102.98461538461538,111.75384615384615,20,33,97.52222222222223,100.74444444444444
2019-02-03,Toronto,1,121,LA Clippers,22,103,1,37,16,110.55925925925925,105.5925925925926,29,24,111.0925925925926,110.35925925925925
2019-02-04,Brooklyn,4,94,Milwaukee,10,113,0,28,26,108.39090909090909,108.44545454545455,38,13,114.02692307692308,104.3923076923077
2019-02-04,Detroit,8,129,Denver,19,103,1,22,29,102.51923076923077,105.21923076923078,37,15,108.75660377358491,103.06603773584905
2019-02-04,New Orleans,30,107,Indiana,7,109,0,23,30,113.01851851851852,111.78148148148148,33,19,104.84339622641511,100.68113207547171
2019-02-04,Phoenix,24,110,Houston,29,118,0,11,43,103.3,112.65454545454546,30,22,109.57358490566037,108.02452830188678
2019-02-04,Sacramento,23,127,San Antonio,26,112,1,27,25,110.30377358490567,111.68679245283018,32,22,109.56363636363636,107.0909090909091
2019-02-04,Washington,14,129,Atlanta,12,137,0,22,30,109.66603773584905,112.41509433962264,17,35,107.31509433962266,114.76603773584907
2019-02-05,Charlotte,13,115,LA Clippers,22,117,0,26,26,108.43018867924528,108.09245283018868,29,25,110.87272727272727,110.50909090909092
2019-02-05,Cleveland,6,96,Boston,2,103,0,11,42,99.62222222222223,110.19259259259259,34,19,109.7925925925926,103.02222222222223
2019-02-05,Indiana,7,136,LA Lakers,25,94,1,34,19,104.88148148148149,100.75925925925925,27,26,109.05925925925925,109.08148148148148
2019-02-05,Memphis,28,108,Minnesota,20,106,1,21,33,97.43636363636364,100.47272727272727,25,27,108.3,108.1622641509434
2019-02-05,New York,3,92,Detroit,8,105,0,10,42,102.66415094339624,111.41886792452831,23,29,103.01886792452831,105.16415094339624
2019-02-05,Oklahoma City,16,132,Orlando,15,122,1,33,19,111.70943396226416,106.69811320754717,22,31,101.34074074074073,104.45555555555556
2019-02-05,Philadelphia,5,107,Toronto,1,119,0,34,19,112.31851851851852,108.89629629629628,38,16,110.73636363636363,105.55454545454545
2019-02-05,Portland,17,108,Miami,11,118,0,32,20,109.9622641509434,106.97358490566039,24,27,101.93076923076924,102.52307692307691
2019-02-06,Brooklyn,4,135,Denver,19,130,1,28,27,108.1892857142857,108.47857142857143,37,16,108.5925925925926,103.6
2019-02-06,Chicago,9,120,New Orleans,30,125,0,12,41,98.87777777777777,107.98518518518519,23,31,112.92727272727272,111.71818181818182
2019-02-06,Dallas,27,99,Charlotte,13,93,1,24,28,106.2320754716981,105.64528301886794,26,27,108.47777777777777,108.26666666666667
2019-02-06,Golden State,21,141,San Antonio,26,102,1,37,15,115.43962264150942,108.47547169811322,32,23,109.57857142857144,107.38214285714287
2019-02-06,Milwaukee,10,148,Washington,14,129,1,39,13,114.00754716981132,104.16603773584905,22,31,110.01111111111112,112.85925925925925
2019-02-06,Sacramento,23,101,Houston,29,127,0,28,25,110.62962962962963,111.74814814814815,31,22,109.74814814814815,108.02962962962964
2019-02-06,Utah,18,116,Phoenix,24,88,1,30,24,105.7909090909091,103.2,11,44,103.32857142857144,112.72857142857143
2019-02-07,Atlanta,12,101,Toronto,1,119,0,18,35,107.82962962962964,114.9962962962963,39,16,110.875,105.59642857142858
2019-02-07,Boston,2,128,LA Lakers,25,129,0,35,19,109.57272727272728,102.85454545454546,27,27,108.75454545454545,109.47272727272727
2019-02-07,Indiana,7,116,LA Clippers,22,92,1,35,19,105.39090909090909,100.62727272727273,30,25,110.95714285714284,110.62857142857142
2019-02-07,Oklahoma City,16,117,Memphis,28,95,1,34,19,112.03333333333333,106.94074074074075,22,33,97.60357142857143,100.51071428571427
2019-02-07,Orlando,15,122,Minnesota,20,112,1,22,32,101.68181818181819,104.86363636363636,25,28,108.22592592592592,108.14074074074075
2019-02-07,Portland,17,127,San Antonio,26,118,1,32,21,109.94814814814815,107.1148148148148,32,24,109.4298245614035,107.97192982456141
2019-02-08,Brooklyn,4,106,Chicago,9,125,0,29,27,108.64035087719299,108.80701754385964,12,42,99.22727272727273,108.27272727272727
2019-02-08,Dallas,27,107,Milwaukee,10,122,0,25,28,106.11851851851851,105.34074074074073,40,13,114.54074074074073,104.61851851851851
2019-02-08,Detroit,8,120,New York,3,103,1,24,29,102.97777777777777,104.89259259259259,10,43,102.39259259259259,111.27777777777777
2019-02-08,New Orleans,30,122,Minnesota,20,117,1,24,31,113.12142857142858,111.8107142857143,25,29,108.27272727272727,108.38181818181818
2019-02-08,Philadelphia,5,117,Denver,19,110,1,34,20,112.27272727272727,109.1,37,17,109.0,104.17272727272727
2019-02-08,Phoenix,24,107,Golden State,21,117,0,11,45,103.02280701754387,112.74736842105263,38,15,115.93333333333332,108.31851851851852
2019-02-08,Sacramento,23,102,Miami,11,96,1,28,26,110.44545454545455,111.95454545454545,25,27,102.18867924528301,102.5754716981132
2019-02-08,Washington,14,119,Cleveland,6,106,1,22,32,110.33636363636364,113.47272727272727,11,43,99.57272727272728,110.03636363636363
2019-02-09,Atlanta,12,120,Charlotte,13,129,0,18,36,107.71818181818182,115.05454545454545,26,28,108.15454545454546,108.01818181818182
2019-02-09,Boston,2,112,LA Clippers,22,123,0,35,20,109.9,103.30357142857143,30,26,110.64210526315789,110.63508771929824
2019-02-09,Chicago,9,125,Washington,14,134,0,13,42,99.66785714285716,108.20714285714284,23,32,110.40714285714286,113.36785714285713
2019-02-09,Houston,29,112,Oklahoma City,16,117,0,32,22,110.06363636363636,107.87272727272727,35,19,112.07272727272728,106.76363636363637
2019-02-09,Indiana,7,105,Cleveland,6,90,1,36,19,105.625,100.49285714285713,11,44,99.69285714285715,110.225
2019-02-09,Memphis,28,99,New Orleans,30,90,1,22,34,97.56315789473683,100.82105263157895,25,31,113.22105263157894,111.86315789473684
2019-02-09,Milwaukee,10,83,Orlando,15,103,0,41,13,114.69090909090909,104.62727272727273,23,32,102.0607142857143,105.01785714285714
2019-02-09,New York,3,99,Toronto,1,104,0,10,44,102.4,111.4090909090909,40,16,110.97543859649122,105.46315789473685
2019-02-09,Utah,18,125,San Antonio,26,105,1,31,24,105.96785714285714,102.925,32,25,109.5896551724138,108.24482758620691
2019-02-10,Atlanta,12,108,Orlando,15,124,0,18,37,107.97142857142858,115.28571428571429,24,32,102.02456140350878,104.60526315789474
2019-02-10,Dallas,27,102,Portland,17,101,1,25,29,106.04545454545455,105.66363636363636,33,21,110.26363636363637,107.34545454545454
2019-02-10,Golden State,21,120,Miami,11,118,1,39,15,115.91818181818182,108.35454545454546,25,28,102.1148148148148,102.57777777777777
2019-02-10,Philadelphia,5,143,LA Lakers,25,120,1,35,20,112.34642857142858,109.05714285714285,28,27,109.05714285714285,109.84642857142858
2019-02-10,Sacramento,23,117,Phoenix,24,104,1,29,26,110.21071428571429,111.64285714285714,11,46,103.10689655172415,112.78275862068965
2019-02-11,Chicago,9,99,Milwaukee,10,112,0,13,43,100.06315789473683,108.63508771929824,41,14,114.1,104.53214285714286
2019-02-11,Cleveland,6,107,New York,3,104,1,11,45,99.42280701754385,110.07543859649122,10,45,102.34285714285714,111.28928571428571
2019-02-11,Denver,19,103,Miami,11,87,1,37,18,108.96071428571429,104.34642857142858,25,29,102.31818181818181,102.82727272727273
2019-02-11,Detroit,8,121,Washington,14,112,1,25,29,103.3,104.86363636363636,24,32,110.83508771929823,113.57719298245615
2019-02-11,Houston,29,120,Dallas,27,104,1,32,23,110.05714285714285,108.04285714285716,26,29,105.94285714285715,105.55714285714285
2019-02-11,Indiana,7,99,Charlotte,13,90,1,37,19,105.56315789473683,100.22105263157894,27,28,108.59285714285714,108.23214285714286
2019-02-11,Minnesota,20,130,LA Clippers,22,120,1,25,30,108.37857142857142,108.55714285714285,31,26,110.83103448275864,110.65862068965518
2019-02-11,Oklahoma City,16,120,Portland,17,111,1,36,19,112.15714285714286,106.81785714285715,33,22,110.01785714285714,107.25714285714287
2019-02-11,Toronto,1,127,Brooklyn,4,125,1,41,16,110.9103448275862,105.34482758620689,29,28,108.5448275862069,109.1103448275862
2019-02-12,Atlanta,12,117,LA Lakers,25,113,1,18,38,107.94736842105263,115.41754385964913,28,28,109.21754385964913,110.34736842105264
2019-02-12,Golden State,21,115,Utah,18,108,1,40,15,115.94642857142857,108.47142857142858,32,24,106.30526315789474,102.88245614035088
2019-02-12,Memphis,28,107,San Antonio,26,108,0,23,34,97.55517241379312,100.63793103448276,32,26,109.46949152542372,108.58644067796611
2019-02-12,New Orleans,30,88,Orlando,15,118,0,25,32,112.78275862068965,111.66551724137932,25,32,102.36551724137932,104.68275862068967
2019-02-12,Philadelphia,5,109,Boston,2,112,0,36,20,112.78771929824562,109.23508771929825,35,21,109.93508771929825,103.58771929824562
2019-02-13,Boston,2,118,Detroit,8,110,1,36,21,109.96551724137932,103.70344827586206,26,29,103.63571428571427,104.99285714285713
2019-02-13,Chicago,9,122,Memphis,28,110,1,13,44,100.09655172413794,108.70344827586206,23,35,97.73559322033897,100.7322033898305
2019-02-13,Cleveland,6,139,Brooklyn,4,148,0,12,45,99.60344827586206,109.94827586206897,29,29,108.79152542372881,109.34406779661018
2019-02-13,Dallas,27,101,Miami,11,112,0,26,30,105.9280701754386,105.73508771929825,25,30,102.1,102.89642857142857
2019-02-13,Denver,19,120,Sacramento,23,118,1,38,18,108.89473684210526,104.0298245614035,30,26,110.32982456140351,111.49473684210525
2019-02-13,Indiana,7,97,Milwaukee,10,106,0,38,19,105.42758620689654,100.07241379310346,42,14,114.04035087719299,104.39824561403509
2019-02-13,LA Clippers,22,134,Phoenix,24,107,1,31,27,111.02881355932203,110.9864406779661,11,47,103.08644067796611,112.82881355932203
2019-02-13,Minnesota,20,121,Houston,29,111,1,26,30,108.77719298245614,108.75263157894737,33,23,110.15263157894736,107.97719298245613
2019-02-13,New York,3,111,Philadelphia,5,126,0,10,46,102.35263157894735,111.18947368421053,36,21,112.72758620689656,109.28620689655173
2019-02-13,Portland,17,129,Golden State,21,107,1,33,23,110.03684210526315,107.42280701754385,41,15,115.92280701754385,108.43684210526317
2019-02-13,Toronto,1,129,Washington,14,120,1,42,16,111.1135593220339,105.66610169491526,24,33,110.83103448275864,113.67586206896553
2019-02-14,Atlanta,12,91,New York,3,106,0,19,38,108.03103448275861,115.37241379310345,10,47,102.47241379310344,111.43103448275862
2019-02-14,New Orleans,30,131,Oklahoma City,16,122,1,25,33,112.37966101694914,111.7322033898305,37,19,112.25964912280702,106.90175438596492
2019-02-14,Orlando,15,127,Charlotte,13,89,1,26,32,102.64745762711864,104.39152542372882,27,29,108.23859649122807,108.0719298245614
2019-02-21,Brooklyn,4,99,Portland,17,113,0,30,29,109.45,109.81666666666666,34,23,110.35172413793103,107.39310344827585
2019-02-21,Cleveland,6,111,Phoenix,24,98,1,12,46,100.2186440677966,110.53898305084746,11,48,103.16666666666667,113.25
2019-02-21,Golden State,21,125,Sacramento,23,123,1,41,16,115.74482758620691,108.77931034482759,30,27,110.47931034482757,111.64482758620689
